timestamp,action,price,stop_loss,take_profit,balance,position
2021-04-21 13:30:00,BUY,33.1921,31.532495,36.51131000000001,1024.6627494169359,3.4262649570846233
2021-04-21 23:20:00,SELL,32.3736,,,1135.472360100396,
2021-04-22 01:05:00,BUY,35.203,33.44285,38.72330000000001,1022.0386713263664,3.222273350965246
2021-04-22 15:45:00,TAKE-PROFIT,38.911,,,1147.2951678074157,
2021-04-22 22:05:00,BUY,39.4052,37.43494,43.34572000000001,1032.680380543455,2.908620873995331
2021-04-23 01:05:00,STOP-LOSS,37.4093,,,1141.3810419341469,
2021-04-23 13:15:00,BUY,35.9598,34.16181,39.555780000000006,1027.3570758449257,3.1708731997736717
2021-04-23 13:30:00,SELL,34.8671,,,1137.8056696358105,
2021-04-23 14:45:00,BUY,35.6816,33.89752,39.24976000000001,1024.138883239193,3.1855854669246186
2021-04-23 15:20:00,SELL,34.658,,,1134.434498330754,
2021-04-23 19:15:00,BUY,36.1693,34.360835,39.78623,1021.1044919475116,3.1333204232109093
2021-04-24 02:15:00,SELL,34.926,,,1130.4294066994748,
2021-04-24 05:15:00,BUY,36.3347,34.517965,39.96817,1017.4995089701973,3.1080454146938754
2021-04-24 11:40:00,SELL,35.6091,,,1128.0635342465966,
2021-04-24 15:40:00,BUY,36.7826,34.94347,40.460860000000004,1015.3699871753616,3.0637732806064557
2021-04-24 18:30:00,TAKE-PROFIT,40.5284,,,1139.4156463720665,
2021-04-26 15:10:00,BUY,46.968,44.6196,51.66480000000001,1025.588023299497,2.4235143730320527
2021-04-26 18:25:00,SELL,45.864,,,1136.6289344410343,
2021-04-27 02:15:00,BUY,46.468,44.144600000000004,51.11480000000001,1023.079703890375,2.4436005541589765
2021-04-27 04:10:00,SELL,44.876,,,1132.6290633403448,
2021-04-27 06:45:00,BUY,45.786,43.4967,50.3646,1019.4794199126444,2.4712716425916317
2021-04-27 11:25:00,SELL,44.759,,,1129.9804557159525,
2021-04-28 02:15:00,BUY,44.335,42.118249999999996,48.7685,1017.0954081899289,2.5461835463183413
2021-04-28 04:00:00,SELL,42.992,,,1126.4514656902238,
2021-04-28 11:55:00,BUY,44.105,41.89975,48.5155,1013.9189642677704,2.551468119769944
2021-04-28 23:55:00,SELL,44.833,,,1128.1945445112026,
2021-04-29 00:05:00,BUY,46.107,43.801649999999995,50.7177,1015.4879095145335,2.4444582166844326
2021-04-29 01:10:00,SELL,44.576,,,1124.3431148119919,
2021-04-29 12:35:00,BUY,44.164,41.955799999999996,48.580400000000004,1012.021237642274,2.5432903987346704
2021-04-29 13:30:00,SELL,43.613,,,1122.8308412781291,
2021-04-29 15:35:00,BUY,44.599,42.369049999999994,49.0589,1010.6600402344441,2.515096774449766
2021-04-29 17:00:00,STOP-LOSS,42.3,,,1116.94224520011,
2021-04-30 03:25:00,BUY,42.787,40.64765,47.0657,1005.359714904619,2.607860572031014
2021-04-30 14:05:00,SELL,42.288,,,1115.5306415667965,
2021-04-30 17:50:00,BUY,43.574,41.3953,47.931400000000004,1004.0891304742735,2.557523089285422
2021-04-30 23:45:00,SELL,43.016,,,1113.9935292697664,
2021-05-01 05:25:00,BUY,43.117,40.961149999999996,47.4287,1002.7055756957168,2.581069034813407
2021-05-01 08:50:00,SELL,42.701,,,1112.8095903224284,
2021-05-01 10:25:00,BUY,43.387,41.21765,47.7257,1001.6399122492178,2.562280823131597
2021-05-01 16:35:00,TAKE-PROFIT,47.89,,,1124.2248332403701,
2021-05-02 17:10:00,BUY,47.329,44.96255,52.0619,1011.9147723996572,2.372965007515751
2021-05-02 22:15:00,SELL,46.687,,,1122.590603088239,
2021-05-03 02:50:00,BUY,47.355,44.987249999999996,52.0905,1010.443801839724,2.368214576042975
2021-05-03 02:55:00,SELL,47.107,,,1121.8917263893468,
2021-05-03 03:00:00,BUY,47.227,44.865649999999995,51.9497,1009.8147429230511,2.3731548365616226
2021-05-03 13:05:00,SELL,47.893,,,1123.3585900059095,
2021-05-03 13:25:00,BUY,48.25,45.8375,53.075,1011.1350668643191,2.325876127286847
2021-05-03 13:35:00,SELL,47.856,,,1122.330887683811,
2021-05-03 15:30:00,BUY,48.279,45.865050000000004,53.10690000000001,1010.2100320041982,2.322352486166091
2021-05-03 15:55:00,SELL,47.837,,,1121.1933135090449,
2021-05-04 06:15:00,BUY,46.352,44.0344,50.9872,1009.1861014894913,2.4164483090169484
2021-05-04 14:30:00,SELL,45.098,,,1118.0541103436976,
